Date,provider,llm_sentiment_score,llm_market_impact_score,llm_uncertainty_score,llm_adoption_score,llm_regulation_score,llm_macro_score,llm_technical_score,llm_event_type,llm_summary,llm_rationale
2025-05-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-05-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-05-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-05-11,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-05-12,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-05-13,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-11,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-06-12,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-07-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-07-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-07-11,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-07-12,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-08-11,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-09-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-10-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-10-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-10-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-10-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-10-10,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-11-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-30,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2025-12-31,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-01,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-02,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-01-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-02-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-02-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-02-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-02-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-02-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-02,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-03,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-04,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-05,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-06,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-07,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-08,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-09,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-12,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-13,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
2026-03-14,claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,other,,
